2408.7	0.00073075								
2408.0	0.00075676								
2407.4	0.00077288								
2406.7	0.00077748								
2406.0	0.00076941								
2405.4	0.00074808								
2404.7	0.00071351								
2404.0	0.00066629								
2403.4	0.00060756								
2402.7	0.00053901								
2402.0	0.00046279								
2401.4	0.00038141								
2400.7	0.00029770								
2400.0	0.00021467								
2399.4	0.00013544								
2398.7	6.3064e-05								
2398.0	4.8623e-07								
2397.4	-4.9589e-05								
2396.7	-8.4817e-05								
2396.0	-0.00010326								
2395.4	-0.00010350								
2394.7	-8.4636e-05								
2394.1	-4.6386e-05								
2393.4	1.0939e-05								
2392.7	8.6434e-05								
2392.1	0.00017861								
2391.4	0.00028546								
2390.7	0.00040448								
2390.1	0.00053277								
2389.4	0.00066713								
2388.7	0.00080415								
2388.1	0.00094028								
2387.4	0.0010700								
2386.7	0.0012000								
2386.1	0.0013100								
2385.4	0.0014100								
2384.8	0.0014900								
2384.1	0.0015500								
2383.4	0.0015900								
2382.8	0.0016100								
2382.1	0.0016100								
2381.4	0.0015900								
2380.8	0.0015400								
2380.1	0.0014800								
2379.4	0.0013900								
2378.8	0.0012900								
2378.1	0.0011700								
2377.4	0.0010400								
2376.8	0.00089796								
2376.1	0.00075084								
2375.4	0.00059996								
2374.8	0.00044823								
2374.1	0.00029850								
2373.5	0.00015340								
2372.8	1.5365e-05								
2372.1	-0.00011347								
2371.5	-0.00023130								
2370.8	-0.00033664								
2370.1	-0.00042838								
2369.5	-0.00050575								
2368.8	-0.00056836								
2368.1	-0.00061615								
2367.5	-0.00064936								
2366.8	-0.00066851								
2366.1	-0.00067437								
2365.5	-0.00066791								
2364.8	-0.00065025								
2364.2	-0.00062264								
2363.5	-0.00058640								
2362.8	-0.00054288								
2362.2	-0.00049346								
2361.5	-0.00043945								
2360.8	-0.00038216								
2360.2	-0.00032281								
2359.5	-0.00026253								
2358.8	-0.00020237								
2358.2	-0.00014330								
2357.5	-8.6170e-05								
2356.8	-3.1770e-05								
2356.2	1.9217e-05								
2355.5	6.6178e-05								
2354.8	0.00010858								
2354.2	0.00014594								
2353.5	0.00017785								
2352.8	0.00020397								
2352.2	0.00022401								
2351.5	0.00023775								
2350.9	0.00024503								
2350.2	0.00024579								
2349.5	0.00024004								
2348.9	0.00022790								
2348.2	0.00020957								
2347.5	0.00018541								
2346.9	0.00015587								
2346.2	0.00012155								
2345.5	8.3199e-05								
2344.9	4.1669e-05								
2344.2	-2.0466e-06								
2343.5	-4.6850e-05								
2342.9	-9.1541e-05								
2342.2	-0.00013485								
2341.5	-0.00017547								
2340.9	-0.00021208								
2340.2	-0.00024338								
2339.6	-0.00026816								
2338.9	-0.00028528								
2338.2	-0.00029379								
2337.6	-0.00029290								
2336.9	-0.00028204								
2336.2	-0.00026093								
2335.6	-0.00022952								
2334.9	-0.00018809								
2334.2	-0.00013722								
2333.6	-7.7774e-05								
2332.9	-1.0926e-05								
2332.2	6.1878e-05								
2331.6	0.00013897								
2330.9	0.00021845								
2330.3	0.00029831								
2329.6	0.00037640								
2328.9	0.00045055								
2328.3	0.00051865								
2327.6	0.00057863								
2326.9	0.00062862								
2326.3	0.00066697								
2325.6	0.00069229								
2324.9	0.00070354								
2324.3	0.00070002								
2323.6	0.00068148								
2322.9	0.00064806								
2322.3	0.00060032								
2321.6	0.00053926								
2320.9	0.00046626								
2320.3	0.00038308								
2319.6	0.00029179								
2318.9	0.00019472								
2318.3	9.4405e-05								
2317.6	-6.5053e-06								
2317.0	-0.00010532								
2316.3	-0.00019937								
2315.6	-0.00028611								
2315.0	-0.00036317								
2314.3	-0.00042846								
2313.6	-0.00048020								
2313.0	-0.00051700								
2312.3	-0.00053789								
2311.6	-0.00054233								
2311.0	-0.00053026								
2310.3	-0.00050209								
2309.6	-0.00045867								
2309.0	-0.00040126								
2308.3	-0.00033152								
2307.7	-0.00025142								
2307.0	-0.00016319								
2306.3	-6.9267e-05								
2305.7	2.7810e-05								
2305.0	0.00012548								
